BAIRRO,VALOR,AREA,QUARTOS,VALOR_M2,LOG_VALOR_M2
AGUAS CLARAS,1006911.0,101.0,3.0,9969.415841584158,9.207377571372351
JARDIM BOTANICO,1490000.0,210.0,3.0,7095.238095238095,8.867320076870437
NOROESTE,2030000.0,113.0,3.0,17964.601769911504,9.79621419578102
NOROESTE,890000.0,62.0,2.0,14354.838709677419,9.571912017158231
ASA NORTE,1200000.0,79.0,2.0,15189.87341772152,9.628450093457621
JARDIM BOTANICO,920000.0,220.0,3.0,4181.818181818182,8.33874050452052
ARNIQUEIRA,639900.0,455.0,2.0,1406.3736263736264,7.249480570102658
SAMAMBAIA,270000.0,100.0,2.0,2700.0,7.901377353792616
GAMA,410000.0,70.0,3.0,5857.142857142857,8.67558791376545
AGUAS CLARAS,1340000.0,170.0,4.0,7882.35294117647,8.972508592501706
JARDIM BOTANICO,1100000.0,380.0,3.0,2894.7368421052633,7.9709948799379395
JARDIM BOTANICO,1990000.0,500.0,4.0,3980.0,8.289288323000317
AGUAS CLARAS,1550000.0,162.0,4.0,9567.901234567902,9.166273664330648
ASA NORTE,1720000.0,144.0,3.0,11944.444444444445,9.388105266639466
LAGO NORTE,2950000.0,689.0,4.0,4281.567489114659,8.362307989353646
ASA NORTE,1450000.0,127.0,3.0,11417.322834645669,9.342974610309614
AGUAS CLARAS,720000.0,97.0,3.0,7422.680412371134,8.912430225636854
TAGUATINGA,980000.0,400.0,4.0,2450.0,7.804251383528112
AGUAS CLARAS,1100000.0,109.0,4.0,10091.743119266055,9.219571941539366
RIACHO FUNDO,375000.0,77.0,3.0,4870.12987012987,8.491081195354194
AGUAS CLARAS,600000.0,81.0,3.0,7407.407407407408,8.910370770414165
VICENTE PIRES,1450000.0,800.0,3.0,1812.5,7.503013958722957
GUARA,750000.0,90.0,3.0,8333.333333333334,9.028138807982804
CEILANDIA,270000.0,125.0,2.0,2160.0,7.6783263565068856
GUARA,739000.0,88.0,3.0,8397.727272727272,9.03583545820031
CEILANDIA,265000.0,144.0,2.0,1840.2777777777778,7.518215054032507
ASA NORTE,2099000.0,167.0,4.0,12568.862275449103,9.439057344917197
AGUAS CLARAS,2320000.0,203.0,4.0,11428.57142857143,9.343959260772804
SAMAMBAIA,415000.0,142.0,3.0,2922.5352112676055,7.980548851759923
JARDIM BOTANICO,2600000.0,400.0,4.0,6500.0,8.77971129020447
ASA SUL,850000.0,75.0,3.0,11333.333333333334,9.335591746331803
SUDOESTE,1790000.0,119.0,3.0,15042.01680672269,9.61866916294261
GUARA,819000.0,83.0,3.0,9867.469879518072,9.197100093005087
VICENTE PIRES,1190000.0,250.0,4.0,4760.0,8.46821300919452
ARNIQUEIRA,1149000.0,340.0,4.0,3379.4117647058824,8.125752804934619
AGUAS CLARAS,750000.0,110.0,3.0,6818.181818181818,8.827494775632239
SOBRADINHO,1300000.0,200.0,4.0,6500.0,8.77971129020447
AGUAS CLARAS,805000.0,103.0,3.0,7815.533980582524,8.963996510296681
JARDIM BOTANICO,1450000.0,218.0,3.0,6651.376146788991,8.802729385134603
SOBRADINHO,790000.0,358.0,3.0,2206.7039106145253,7.699708299951418
ASA NORTE,1597000.0,117.0,3.0,13649.57264957265,9.521536752082776
AGUAS CLARAS,1450000.0,165.0,4.0,8787.878787878788,9.08124242712568
JARDIM BOTANICO,1680000.0,328.0,4.0,5121.951219512195,8.54148596203406
PARK WAY,2149900.0,240.0,3.0,8957.916666666666,9.10040459092095
JARDIM BOTANICO,1800000.0,340.0,3.0,5294.117647058823,8.574540476307815
JARDIM BOTANICO,650000.0,200.0,2.0,3250.0,8.086717920303906
AGUAS CLARAS,580000.0,60.0,2.0,9666.666666666666,9.17654226322596
GAMA,1600000.0,368.0,4.0,4347.826086956522,8.377661222595133
AGUAS CLARAS,490000.0,72.0,3.0,6805.555555555556,8.82564147905182
SUDOESTE,698000.0,66.0,1.0,10575.757575757576,9.266414191121884
JARDIM BOTANICO,1290000.0,230.0,3.0,5608.695652173913,8.632251746095715
JARDIM BOTANICO,1200000.0,220.0,3.0,5454.545454545455,8.604387884935699
AGUAS CLARAS,610000.0,85.0,3.0,7176.470588235294,8.878702314213962
AGUAS CLARAS,2140000.0,190.0,4.0,11263.157894736842,9.329381095943118
ASA SUL,1100000.0,85.0,3.0,12941.176470588236,9.468246751020171
LAGO SUL,2400000.0,590.0,4.0,4067.7966101694915,8.31110256153968
NOROESTE,1270000.0,71.0,2.0,17887.323943661973,9.791903485342615
ASA NORTE,450000.0,66.0,1.0,6818.181818181818,8.827494775632239
TAGUATINGA,455000.0,400.0,2.0,1137.5,7.037466885503794
JARDIM BOTANICO,1130000.0,794.0,3.0,1423.1738035264484,7.261347137562291
PARK SUL,2549000.0,138.0,3.0,18471.014492753624,9.824012135613582
NOROESTE,2050000.0,126.0,3.0,16269.84126984127,9.697129905688948
AGUAS CLARAS,648000.0,70.0,2.0,9257.142857142857,9.133258752142163
ARNIQUEIRA,1550000.0,290.0,3.0,5344.827586206897,8.584071645188684
AGUAS CLARAS,835000.0,92.0,3.0,9076.08695652174,9.11350860035534
JARDIM BOTANICO,1670000.0,470.0,4.0,3553.191489361702,8.175882887218583
AGUAS CLARAS,750000.0,97.0,3.0,7731.958762886598,8.953246831979609
ARNIQUEIRA,1500000.0,300.0,4.0,5000.0,8.517393171418904
ASA SUL,2590000.0,155.0,4.0,16709.677419354837,9.723803160525645
PARK SUL,1190000.0,69.0,2.0,17246.376811594204,9.75541534200277
AGUAS CLARAS,580000.0,60.0,2.0,9666.666666666666,9.17654226322596
PARK SUL,1040000.0,64.0,2.0,16250.0,9.69590972432601
GUARA,870000.0,180.0,4.0,4833.333333333333,8.48349851489214
JARDIM BOTANICO,2900000.0,545.0,4.0,5321.100917431193,8.579623413671117
TAGUATINGA,415000.0,64.0,3.0,6484.375,8.777304920830435
TAGUATINGA,1299000.0,360.0,4.0,3608.3333333333335,8.191278362066083
VICENTE PIRES,1700000.0,600.0,4.0,2833.3333333333335,7.949562032717683
SOBRADINHO,610667.0,68.0,2.0,8980.39705882353,9.102910723675025
PARK SUL,1240000.0,78.0,3.0,15897.435897435897,9.673976012139109
TAGUATINGA,950000.0,444.0,4.0,2139.6396396396394,7.668859960382949
TAGUATINGA,580000.0,88.0,3.0,6590.909090909091,8.793598280673384
SOBRADINHO,1270000.0,350.0,3.0,3628.5714285714284,8.196869856534395
JARDIM BOTANICO,850000.0,280.0,3.0,3035.714285714286,8.018531382817812
SUDOESTE,2580000.0,183.0,4.0,14098.360655737704,9.553884731773508
LAGO SUL,2700000.0,530.0,4.0,5094.33962264151,8.53608160146109
ASA SUL,850000.0,90.0,3.0,9444.444444444445,9.153287834884035
TAGUATINGA,710000.0,200.0,3.0,3550.0,8.174984532943087
GAMA,365000.0,165.0,4.0,2212.121212121212,7.702159111312582
PARK WAY,3000000.0,202.0,3.0,14851.485148514852,9.605922480297725
JARDIM BOTANICO,1120000.0,272.0,3.0,4117.64705882353,8.323280004633116
ASA SUL,2400000.0,200.0,4.0,12000.0,9.392745258631441
AGUAS CLARAS,730000.0,107.0,3.0,6822.429906542056,8.828117543264018
GAMA,480000.0,400.0,4.0,1200.0,7.0909098220799835
PARK WAY,1480000.0,130.0,3.0,11384.615384615385,9.340106029265037
AGUAS CLARAS,860000.0,127.0,3.0,6771.653543307087,8.820648245286911
LAGO SUL,2490000.0,438.0,4.0,5684.931506849315,8.645750246209674
ASA SUL,569900.0,712.0,3.0,800.4213483146067,6.686386836622639
SOBRADINHO,1990000.0,504.0,4.0,3948.4126984126983,8.281322162894462
VICENTE PIRES,2190000.0,300.0,4.0,7300.0,8.895766604056085
AGUAS CLARAS,675000.0,82.0,3.0,8231.707317073171,9.015870196693617
AGUAS CLARAS,590000.0,95.0,3.0,6210.526315789473,8.734161928268676
JARDIM BOTANICO,1380000.0,280.0,4.0,4928.571428571428,8.503007331933736
AGUAS CLARAS,1290000.0,141.0,3.0,9148.936170212766,9.121502182312204
SUDOESTE,2349788.0,126.0,3.0,18649.11111111111,9.833607382754542
SOBRADINHO,1280000.0,201.0,3.0,6368.1592039801,8.759222746758608
JARDIM BOTANICO,3100000.0,700.0,4.0,4428.571428571428,8.396058115373144
TAGUATINGA,470000.0,87.0,3.0,5402.298850574713,8.594764944284563
JARDIM BOTANICO,1820000.0,260.0,3.0,7000.0,8.853808274977197
ARNIQUEIRA,1800000.0,450.0,4.0,4000.0,8.294299608857235
GAMA,940000.0,220.0,3.0,4272.727272727273,8.360241623063331
SAMAMBAIA,399000.0,280.0,4.0,1425.0,7.262628600974241
AGUAS CLARAS,765187.0,99.0,2.0,7729.161616161616,8.952885049016414
NOROESTE,3290000.0,192.0,4.0,17135.416666666668,9.748961107673587
AGUAS CLARAS,630000.0,67.0,3.0,9402.985074626866,9.148888822528424
AGUAS CLARAS,512000.0,74.0,2.0,6918.918918918919,8.84215933162384
AGUAS CLARAS,1650000.0,183.0,3.0,9016.393442622952,9.106910595976293
SOBRADINHO,380000.0,72.0,2.0,5277.777777777777,8.571449868422853
GUARA,619000.0,63.0,2.0,9825.396825396825,9.192827597156041
GUARA,1090000.0,167.0,4.0,6526.946107784431,8.783847641062138
AGUAS CLARAS,999000.0,92.0,3.0,10858.695652173914,9.292813568433527
AGUAS CLARAS,970000.0,68.0,3.0,14264.70588235294,9.565613745939135
GAMA,385000.0,61.0,2.0,6311.475409836065,8.750283178104514
SAMAMBAIA,690000.0,300.0,4.0,2300.0,7.741099090035366
GUARA,1150000.0,416.0,4.0,2764.423076923077,7.924948913796779
AGUAS CLARAS,1380000.0,111.0,3.0,12432.432432432432,9.428144287368958
ASA NORTE,1350000.0,98.0,2.0,13775.510204081633,9.530720261701918
AGUAS CLARAS,640000.0,76.0,3.0,8421.052631578947,9.0386088579993
RIACHO FUNDO,275000.0,136.0,3.0,2022.0588235294117,7.612365914119901
GUARA,480000.0,71.0,3.0,6760.56338028169,8.819009411570834
GUARA,615000.0,120.0,3.0,5125.0,8.542080906924017
ASA NORTE,1580000.0,103.0,3.0,15339.805825242718,9.638271604522163
ASA NORTE,1399000.0,113.0,3.0,12380.530973451327,9.423961203653382
SOBRADINHO,899000.0,252.0,3.0,3567.4603174603176,8.179889498119593
ASA SUL,850000.0,86.0,3.0,9883.720930232557,9.198745503565586
GUARA,380000.0,60.0,2.0,6333.333333333333,8.753739851753249
JARDIM BOTANICO,759000.0,120.0,2.0,6325.0,8.752423403865594
AGUAS CLARAS,600000.0,74.0,3.0,8108.108108108108,9.000743166722517
SUDOESTE,1450000.0,98.0,3.0,14795.918367346938,9.602174219649237
ARNIQUEIRA,2100000.0,300.0,4.0,7000.0,8.853808274977197
GUARA,889000.0,186.0,4.0,4779.569892473119,8.472315042745603
ASA NORTE,1720000.0,103.0,3.0,16699.02912621359,9.723165742487971
PARK WAY,2850000.0,500.0,3.0,5700.0,8.648396877031582
JARDIM BOTANICO,1750000.0,430.0,3.0,4069.767441860465,8.311586821314991
SAMAMBAIA,275000.0,60.0,3.0,4583.333333333333,8.430399972446597
ASA NORTE,1070000.0,108.0,3.0,9907.407407407407,9.201138908799756
LAGO SUL,1580000.0,430.0,3.0,3674.4186046511627,8.209422311187666
ASA SUL,1990000.0,360.0,4.0,5527.777777777777,8.617722053411882
SAMAMBAIA,350000.0,60.0,3.0,5833.333333333333,8.671515285122727
GAMA,989999.0,300.0,3.0,3299.9966666666664,8.101979722057672
GUARA,1129000.0,95.0,3.0,11884.21052631579,9.383050093252537
RIACHO FUNDO,450000.0,70.0,3.0,6428.571428571428,8.768663163155189
ASA SUL,790000.0,86.0,3.0,9186.046511627907,9.125549783024288
ASA NORTE,1595000.0,120.0,3.0,13291.666666666666,9.494967783698735
SOBRADINHO,624718.0,67.0,2.0,9324.149253731342,9.140470250146
GUARA,1050000.0,101.0,3.0,10396.039603960397,9.24927639114263
TAGUATINGA,580000.0,83.0,3.0,6987.951807228916,8.852085867935958
LAGO NORTE,1950000.0,255.0,4.0,7647.058823529412,8.942207146062723
JARDIM BOTANICO,2050000.0,298.0,3.0,6879.194630872483,8.836402219898254
GAMA,1999000.0,970.0,4.0,2060.824742268041,7.63134666691429
JARDIM BOTANICO,1400000.0,240.0,3.0,5833.333333333333,8.671515285122727
TAGUATINGA,450000.0,68.0,2.0,6617.64705882353,8.797646256265374
JARDIM BOTANICO,1350000.0,290.0,3.0,4655.172413793103,8.445949019179508
SOBRADINHO,800000.0,120.0,4.0,6666.666666666667,8.805025252619144
JARDIM BOTANICO,1120000.0,272.0,3.0,4117.64705882353,8.323280004633116
TAGUATINGA,279000.0,65.0,2.0,4292.307692307692,8.36481273868382
SOBRADINHO,600000.0,190.0,3.0,3157.8947368421054,8.057977478576158
TAGUATINGA,550000.0,340.0,1.0,1617.6470588235295,7.389345930420958
AGUAS CLARAS,820000.0,83.0,3.0,9879.518072289156,9.198320225833683
AGUAS CLARAS,1100000.0,115.0,4.0,9565.217391304348,9.1659931493954
ARNIQUEIRA,900000.0,114.0,4.0,7894.736842105263,8.974078252557074
AGUAS CLARAS,580000.0,63.0,2.0,9206.349206349207,9.127757270921924
GAMA,599000.0,198.0,3.0,3025.252525252525,8.01508034270133
ASA NORTE,1050000.0,107.0,3.0,9813.084112149532,9.191573787241767
JARDIM BOTANICO,3150000.0,400.0,4.0,7875.0,8.971575439759016
JARDIM BOTANICO,2899000.0,550.0,4.0,5270.909090909091,8.570147832275909
PARK WAY,2300000.0,408.0,4.0,5637.254901960784,8.637329882067586
PARK WAY,2600000.0,550.0,4.0,4727.272727272727,8.461315240855626
GUARA,1100000.0,150.0,3.0,7333.333333333333,8.900321798012031
AGUAS CLARAS,1008063.0,91.0,3.0,11077.615384615385,9.312771987205043
AGUAS CLARAS,840000.0,94.0,3.0,8936.170212765957,9.097974287050526
LAGO SUL,3390000.0,538.0,4.0,6301.115241635688,8.748640608667905
AGUAS CLARAS,1199000.0,143.0,3.0,8384.615384615385,9.03427306269316
ASA SUL,1890000.0,143.0,3.0,13216.783216783217,9.489318415289402
SOBRADINHO,2200000.0,370.0,4.0,5945.945945945946,8.69063308036748
GUARA,430000.0,60.0,2.0,7166.666666666667,8.877335450597279
JARDIM BOTANICO,1420000.0,360.0,3.0,3944.4444444444443,8.280316887122998
VICENTE PIRES,760000.0,375.0,3.0,2026.6666666666667,7.614640985652596
GAMA,280000.0,107.0,2.0,2616.822429906542,7.870098117548638
TAGUATINGA,320000.0,62.0,2.0,5161.290322580645,8.54913562096371
AGUAS CLARAS,899000.0,94.0,3.0,9563.829787234043,9.165848086340587
NOROESTE,1190000.0,68.0,2.0,17500.0,9.770013301136158
AGUAS CLARAS,670000.0,83.0,3.0,8072.289156626506,8.996316256494998
NOROESTE,1850000.0,114.0,3.0,16228.070175438597,9.6945593683831
SUDOESTE,2490000.0,194.0,4.0,12835.051546391753,9.460013017989194
VICENTE PIRES,790000.0,270.0,3.0,2925.925925925926,7.98170797920593
SUDOESTE,695000.0,60.0,2.0,11583.333333333334,9.35740888953378
AGUAS CLARAS,1350000.0,154.0,4.0,8766.233766233767,9.078776615569105
NOROESTE,2790000.0,185.0,4.0,15081.081081081082,9.621262634764657
VICENTE PIRES,3150000.0,482.0,4.0,6535.269709543569,8.785121900918497
TAGUATINGA,280000.0,70.0,2.0,4000.0,8.294299608857235
NOROESTE,1300000.0,77.0,2.0,16883.116883116883,9.73412862959324
SOBRADINHO,1500000.0,300.0,4.0,5000.0,8.517393171418904
SOBRADINHO,2100000.0,360.0,3.0,5833.333333333333,8.671515285122727
TAGUATINGA,1100000.0,241.0,3.0,4564.3153526970955,8.426242871190126
AGUAS CLARAS,1179000.0,101.0,3.0,11673.267326732674,9.365142324827632
SUDOESTE,1900000.0,140.0,4.0,13571.42857142857,9.515795703023343
GUARA,860000.0,97.0,3.0,8865.9793814433,9.09008947406359
SOBRADINHO,1110000.0,330.0,4.0,3363.6363636363635,8.121075171941204
TAGUATINGA,780000.0,380.0,3.0,2052.6315789473683,7.627365006799125
JARDIM BOTANICO,2200000.0,230.0,3.0,9565.217391304348,9.1659931493954
GUARA,699000.0,62.0,3.0,11274.193548387097,9.330360330377609
VICENTE PIRES,740000.0,200.0,2.0,3700.0,8.216358332386156
JARDIM BOTANICO,1700000.0,300.0,3.0,5666.666666666667,8.642532789389376
TAGUATINGA,530000.0,63.0,2.0,8412.698412698413,9.037616419997068
ARNIQUEIRA,1230000.0,790.0,3.0,1556.9620253164558,7.35113385213907
VICENTE PIRES,1750000.0,450.0,4.0,3888.8888888888887,8.266135872936916
ASA SUL,930000.0,63.0,2.0,14761.904761904761,9.599872878379008
AGUAS CLARAS,710000.0,148.0,3.0,4797.2972972972975,8.476016404234779
AGUAS CLARAS,980000.0,105.0,3.0,9333.333333333334,9.141454637606989
RIACHO FUNDO,265000.0,90.0,3.0,2944.4444444444443,7.988014999620889
PARK WAY,1600000.0,400.0,2.0,4000.0,8.294299608857235
AGUAS CLARAS,498000.0,68.0,3.0,7323.529411764706,8.898984187693841
NOROESTE,1435000.0,78.0,2.0,18397.4358974359,9.820020934409763
ARNIQUEIRA,1380000.0,520.0,4.0,2653.846153846154,7.8841419861764575
NOROESTE,3190000.0,195.0,4.0,16358.97435897436,9.702593042855653
JARDIM BOTANICO,1280000.0,180.0,2.0,7111.111111111111,8.86955440011882
PARK SUL,1899000.0,104.0,4.0,18259.615384615383,9.812501854819606
AGUAS CLARAS,980000.0,105.0,3.0,9333.333333333334,9.141454637606989
ASA NORTE,1950000.0,181.0,4.0,10773.480662983426,9.284935715479367
JARDIM BOTANICO,1790000.0,335.0,4.0,5343.2835820895525,8.583782779319327
LAGO NORTE,2400000.0,430.0,4.0,5581.395348837209,8.627373237248802
AGUAS CLARAS,1170000.0,115.0,3.0,10173.91304347826,9.227680464178775
NOROESTE,1890000.0,157.0,2.0,12038.216560509554,9.395924647020566
NOROESTE,1320000.0,85.0,2.0,15529.411764705883,9.65055542993843
GUARA,1350000.0,300.0,4.0,4500.0,8.412054873292933
ASA SUL,2100000.0,157.0,3.0,13375.79617834395,9.501276856455574
AGUAS CLARAS,1299000.0,148.0,4.0,8777.027027027027,9.080006949193887
TAGUATINGA,750000.0,120.0,3.0,6250.0,8.740496729931813
ASA SUL,1199999.0,90.0,3.0,13333.322222222223,9.498096608344419
VICENTE PIRES,1400000.0,400.0,4.0,3500.0,8.160803920954665
LAGO SUL,2480000.0,500.0,4.0,4960.0,8.509362612301048
AGUAS CLARAS,850000.0,147.0,3.0,5782.312925170068,8.662731967911633
JARDIM BOTANICO,2190000.0,381.0,4.0,5748.031496062992,8.656786684137243
AGUAS CLARAS,819000.0,109.0,4.0,7513.761467889908,8.92462456088358
SUDOESTE,730000.0,60.0,2.0,12166.666666666666,9.406537439305735
VICENTE PIRES,995000.0,311.0,3.0,3199.3569131832796,8.071017617937986
PARK SUL,1200000.0,73.0,2.0,16438.35616438356,9.707433505092899
GUARA,690000.0,63.0,2.0,10952.380952380952,9.301403450361747
SOBRADINHO,1195000.0,350.0,4.0,3414.285714285714,8.136016433010544
SAMAMBAIA,160000.0,126.0,4.0,1269.8412698412699,7.147434377349056
SAMAMBAIA,319000.0,100.0,3.0,3190.0,8.068089626278244
AGUAS CLARAS,770000.0,87.0,3.0,8850.574712643678,9.088350655805717
LAGO NORTE,1980000.0,392.0,3.0,5051.0204081632655,8.527543523082821
AGUAS CLARAS,740000.0,107.0,3.0,6915.887850467289,8.84172121486025
AGUAS CLARAS,880000.0,106.0,3.0,8301.88679245283,9.02435853963371
VICENTE PIRES,1750000.0,290.0,4.0,6034.482758620689,8.705411123475796
AGUAS CLARAS,735000.0,76.0,3.0,9671.052631578947,9.176995833923634
ASA SUL,1500000.0,106.0,3.0,14150.943396226416,9.557607236130266
AGUAS CLARAS,690000.0,82.0,3.0,8414.634146341463,9.037846462827916
AGUAS CLARAS,665000.0,67.0,2.0,9925.373134328358,9.202950447051595
VICENTE PIRES,1350000.0,350.0,4.0,3857.1428571428573,8.257941221588538
VICENTE PIRES,1570000.0,250.0,3.0,6280.0,8.74528448245438
ARNIQUEIRA,790000.0,200.0,3.0,3950.0,8.281723990411392
SUDOESTE,2220000.0,150.0,4.0,14800.0,9.60245002503719
AGUAS CLARAS,560000.0,67.0,2.0,8358.208955223881,9.031119079020874
AGUAS CLARAS,1300000.0,176.0,3.0,7386.363636363636,8.907526202845329
AGUAS CLARAS,1395000.0,150.0,4.0,9300.0,9.137877200242468
VICENTE PIRES,1498000.0,350.0,4.0,4280.0,8.361941906144946
TAGUATINGA,1000000.0,300.0,4.0,3333.3333333333335,8.11202803831707
ARNIQUEIRA,1100000.0,200.0,3.0,5500.0,8.612685172875459
AGUAS CLARAS,860000.0,77.0,3.0,11168.83116883117,9.320971777251719
JARDIM BOTANICO,850000.0,280.0,4.0,3035.714285714286,8.018531382817812
AGUAS CLARAS,490000.0,69.0,3.0,7101.449275362319,8.868194971902392
GUARA,1230000.0,97.0,3.0,12680.41237113402,9.447892607524407
PARK SUL,1820000.0,120.0,3.0,15166.666666666666,9.626921248163312
TAGUATINGA,400000.0,63.0,2.0,6349.206349206349,8.756242587296763
AGUAS CLARAS,750000.0,83.0,3.0,9036.144578313253,9.109098538259458
AGUAS CLARAS,1375000.0,168.0,4.0,8184.523809523809,9.010122484034142
SOBRADINHO,990000.0,190.0,3.0,5210.526315789473,8.558628050728073
LAGO NORTE,2150000.0,580.0,4.0,3706.896551724138,8.218220027624547
ASA NORTE,1750000.0,172.0,3.0,10174.418604651162,9.227730149970805
NOROESTE,2900000.0,230.0,3.0,12608.695652173914,9.442221293233436
LAGO SUL,980000.0,160.0,2.0,6125.0,8.72029728739272
LAGO NORTE,2600000.0,358.0,3.0,7262.569832402235,8.890626699419986
CEILANDIA,399900.0,144.0,2.0,2777.0833333333335,7.929516520464562
PARK SUL,1310000.0,70.0,2.0,18714.285714285714,9.837095886814874
SAMAMBAIA,870000.0,390.0,4.0,2230.769230769231,7.7105499269235365
JARDIM BOTANICO,1500000.0,450.0,4.0,3333.3333333333335,8.11202803831707
AGUAS CLARAS,1550000.0,180.0,4.0,8611.111111111111,9.060924760295023
AGUAS CLARAS,560000.0,67.0,2.0,8358.208955223881,9.031119079020874
SOBRADINHO,2499000.0,405.0,4.0,6170.37037037037,8.727676194405396
AGUAS CLARAS,850000.0,130.0,3.0,6538.461538461538,8.785610107493078
SOBRADINHO,695000.0,240.0,3.0,2895.8333333333335,7.971373465335425
PARK WAY,1900000.0,440.0,4.0,4318.181818181818,8.370821269361466
JARDIM BOTANICO,1350000.0,230.0,4.0,5869.565217391304,8.677706197350403
AGUAS CLARAS,1180000.0,168.0,4.0,7023.809523809524,8.857203379785888
LAGO SUL,2290000.0,250.0,4.0,9160.0,9.122710622015209
TAGUATINGA,630000.0,110.0,4.0,5727.272727272727,8.653169320508542
VICENTE PIRES,1500000.0,400.0,4.0,3750.0,8.229777750081887
VICENTE PIRES,1369000.0,226.0,3.0,6057.522123893806,8.709221175376358
AGUAS CLARAS,590000.0,78.0,2.0,7564.102564102564,8.931301183844043
SUDOESTE,2950000.0,189.0,4.0,15608.465608465609,9.655632779000717
RIACHO FUNDO,650000.0,180.0,4.0,3611.1111111111113,8.192047675722415
GUARA,980000.0,580.0,4.0,1689.655172413793,7.432871408774694
PARK WAY,2800000.0,508.0,4.0,5511.811023622047,8.614829939682206
SAMAMBAIA,630000.0,536.0,3.0,1175.3731343283582,7.07019136922794
AGUAS CLARAS,925000.0,89.0,3.0,10393.258426966293,9.249008858350155
SAMAMBAIA,900000.0,300.0,2.0,3000.0,8.006700845440367
AGUAS CLARAS,1200000.0,147.0,3.0,8163.265306122449,9.00752202047698
SUDOESTE,1300000.0,86.0,3.0,15116.279069767443,9.623593677836341
ASA NORTE,690000.0,75.0,2.0,9200.0,9.127067452782361
LAGO SUL,3290000.0,600.0,4.0,5483.333333333333,8.60965082171854
VICENTE PIRES,850000.0,130.0,3.0,6538.461538461538,8.785610107493078
JARDIM BOTANICO,799000.0,230.0,3.0,3473.913043478261,8.153324734226308
ASA NORTE,350000.0,66.0,1.0,5303.030303030303,8.576222245090385
PARK SUL,1859000.0,120.0,3.0,15491.666666666666,9.648122072672
RIACHO FUNDO,450000.0,150.0,3.0,3000.0,8.006700845440367
PARK SUL,2113000.0,129.0,4.0,16379.84496124031,9.703867941011909
GAMA,1190000.0,800.0,3.0,1487.5,7.305524180455831
ASA NORTE,1250000.0,84.0,2.0,14880.952380952382,9.607904508177352
NOROESTE,1299000.0,86.0,2.0,15104.651162790698,9.622824201980691
TAGUATINGA,405000.0,200.0,3.0,2025.0,7.613818684808629
PARK SUL,790000.0,82.0,1.0,9634.146341463415,9.173172769260722
JARDIM BOTANICO,1121000.0,299.0,4.0,3749.1638795986623,8.229554819235895
ASA NORTE,1499000.0,123.0,3.0,12186.991869918698,9.40820647304915
ASA NORTE,1070000.0,90.0,3.0,11888.888888888889,9.383443644720128
SUDOESTE,1290000.0,88.0,3.0,14659.09090909091,9.592884176587235
JARDIM BOTANICO,1400000.0,260.0,4.0,5384.615384615385,8.59148686061291
JARDIM BOTANICO,1350000.0,250.0,3.0,5400.0,8.594339400592892
JARDIM BOTANICO,890000.0,350.0,4.0,2542.8571428571427,7.841436768346001
VICENTE PIRES,1350000.0,450.0,3.0,3000.0,8.006700845440367
PARK SUL,640000.0,76.0,1.0,8421.052631578947,9.0386088579993
SOBRADINHO,685900.0,230.0,2.0,2982.1739130434785,8.00074308420432
